"Greater Toronto, ON","Greater Vancouver, BC","Fairfield, CT","New York, NY","Nassau, NY","Queens, NY","Sussex, DE","Fulton, GA","Broward, FL","Miami-Dade, FL","Palm Beach, FL","Hillsborough, FL","Lee, FL","Sarasota, FL","Hennepin, MN","Lake, IL","Cook, IL","St. Louis, MO","Dallas, TX","Tarrant, TX","Harris, TX","Bexar, TX","Maricopa, AZ","Clark, NV","Los Angeles, CA","Orange, CA","Riverside, CA","San Diego, CA","King, WA"
885964.140195585,869796.240546948,1409864.21087418,4999963.14477044,324962.257644208,1298828.99061878,293392.019568339,587368.764957461,926000.30622087,878339.380570108,1604389.95044729,265927.941162853,145451.761129643,848199.637046246,500159.856099835,579202.52867807,801364.794637898,575576.687123266,1034783.94848969,193065.873449107,195694.965249755,419337.431552447,563110.36390279,793589.444282303,1984217.31400044,593577.979257238,-1419006.11190037,620686.844354111,951950.12867799
1117115.23252794,932269.308807521,1139442.46561386,6431733.14478734,3132691.32561722,993962.759051188,293392.019568339,535505.407881995,1242576.13181355,851686.581699966,1556218.74861922,524911.048379963,90783.1690550111,921143.228430968,500159.856099835,-176900.517741831,338164.348563525,575576.687123266,704049.735044575,753774.848664469,195694.965249755,375219.333971627,624339.610821175,550137.178814234,-23681403.107574,2182298.4260627,784949.990273169,730066.48292288,169769.346971893
1023129.44511728,1893014.04488984,1986.89886050194,2161423.14473664,537760.002792451,1002658.31906944,514976.349052711,534508.858779801,865400.009893911,1233814.23484583,1580818.74861922,548307.749389024,514143.639065917,1267001.91134648,-36247.9212753156,-176900.517741831,324853.717123054,308055.429148521,244769.558217063,302331.951963942,442072.990176078,424151.113920122,380589.229636815,651496.207957405,3186672.17402283,648699.104152524,705440.860179533,1103923.37285631,880426.283282402
810864.140195585,911355.03010585,884644.060532207,6141733.14478734,741836.145189676,1504140.10272988,514976.349052711,565262.471385518,1077101.07037917,1187324.63569322,1414421.26823151,267927.941162853,484624.739491624,847403.512003255,-36247.9212753156,543251.397440318,867505.150489146,263774.666957288,414535.425693094,236342.414590926,442072.990176078,428458.418409449,467072.26985633,-83962.0769394441,2647195.18716959,2188298.4260627,501933.561834387,537706.479123285,772726.178016994
998964.140195585,954416.460748206,501137.909198281,3013193.14475354,961973.754302242,1024065.47059843,420813.645202481,475491.214192117,875886.495241906,895569.865041624,1554318.74861922,532030.719548348,446489.304598171,1040505.19986788,362139.621219099,543251.397440318,849160.571659972,263774.666957288,1104927.41343721,239238.078934604,370842.594371115,214736.177656477,415021.871367497,777352.734884769,3217739.6445877,1518932.55230068,735220.19702346,684217.682755594,1094893.73921023
1456844.52941412,973582.774677235,49938.2102472194,6396733.14478734,1413871.11827644,996565.170155327,420813.645202481,631701.331424615,870886.495241906,983699.368475801,25855.1193030706,530307.749389024,185136.013895529,866901.197792096,362139.621219099,628609.716056116,849060.571659972,596914.572419456,899286.984772028,13086.2680795306,366742.288346327,353674.362582945,521932.096112152,491173.754747348,3147132.08335544,1351520.62626795,714706.71937727,673712.833206314,1124706.94830172
755350.485473816,5335693.76307098,12005981.0788245,5134963.14477044,644967.244479509,848472.474996145,412519.238400035,515007.261697392,926799.613628491,970599.937395083,102179.10469269,505030.719548348,-275765.838999488,929335.001573139,305070.893562591,628609.716056116,867405.150489146,343777.419349871,847199.439382898,207570.1710617,205755.589127319,535203.19905601,478072.26985633,-67577.9037608238,2900850.21914124,1057989.79882598,1349807.22279401,593122.557921302,941893.885615127
1234870.82812431,777526.923152683,-347675.169621516,6441733.14478734,1813346.53827024,953531.244507784,-233177.670609668,523891.970991335,895705.581912075,2873619.328968,1235065.9002108,585594.779229699,253030.853989915,605484.466756214,305070.893562591,582360.083322501,250288.046393407,343777.419349871,800328.043965031,211721.780763483,205755.589127319,485138.303964177,469452.491084845,428551.044921496,2070855.22534621,1022478.81934649,506303.883180941,756228.802774194,529042.740757623
844173.619892381,1029647.30314814,2550319.4894867,7234653.14471973,757860.368724614,953531.244507784,-233177.670609668,575497.648467286,397486.429032615,4008302.7947402,177784.445373506,277927.941162853,26640.120828386,580619.300524062,375945.365475746,582360.083322501,765116.373275091,594456.002762999,762485.977007997,297988.420852703,942063.61663153,86913.2552338971,462749.784335011,246676.476390841,2648231.43460993,1226185.81300399,864538.168537893,605703.772450418,951614.342552977
1134913.82582845,708171.88446009,365868.822864356,4716423.14473664,399878.582984494,1501201.41234402,3449.69830984075,459627.857116652,301937.015205908,3955943.58584256,1609586.67649421,535307.749389024,602341.743084601,596484.466756214,375945.365475746,818594.782697613,783460.952104265,594456.002762999,1011593.19427155,217230.471645209,942063.61663153,440968.121247469,540708.878862661,741907.841325702,2560410.92094349,1733577.6432251,712825.094160803,973816.930500329,607252.357505559
1134913.82582845,743289.688802982,7090845.56931342,5935733.14478734,217962.099180284,1102312.76606379,3449.69830984075,466926.19728757,911565.392477086,6106549.39556012,1437503.81252145,317561.390156918,968497.439380468,894950.757500055,260667.525594524,403333.530393646,470673.46275657,519254.130343842,842004.06193857,179191.40105925,410519.361270161,405331.380959091,566679.589770221,743847.307006835,3367408.95462943,1221218.94957738,685431.532612797,872783.961386326,963657.541117929
1214603.23270771,1665792.17638716,4290339.86173202,6005733.14478734,660059.122749921,884475.147294943,584539.783142483,480969.245877648,883190.289298313,7419447.5296467,1369450.43446053,297927.941162853,451488.264343986,982756.956978165,652202.729222225,403333.530393646,835332.19976693,519254.130343842,805158.720441321,230091.381546865,352078.014240629,380343.618688675,431944.455183453,81336.2844204409,1792399.3912222,1209150.6343827,836614.410471079,577008.23137855,1001197.56217101
609720.25295557,1003410.8816304,606545.272902489,5796732.14478734,400610.05077132,607530.50557579,584539.783142483,652263.878417773,859430.330569822,3805943.58584256,898319.807924204,412431.303009763,698122.12306735,777455.519559452,652202.729222225,421616.939944673,835332.19976693,583191.46881601,855774.500940404,173410.208976631,506364.909174821,102834.37863377,407408.460814529,334906.827602538,1796506.2252145,1194132.68708296,782347.899373729,225250.320236944,1015560.01145384
1422010.24604111,781923.759893244,-176264.274419236,5946733.14478734,1094793.34835877,825134.477904063,433694.550932466,658483.968243382,451959.161595712,12162017.5691076,524945.172301639,578132.589510861,455593.513422025,1184963.73989898,652202.729222225,421616.939944673,829140.265819014,583191.46881601,1121092.24561955,122679.195899425,506364.909174821,439718.380261025,415894.229797212,527533.294969557,3314069.4599196,1720451.74155548,776383.530333232,727461.830876692,1345075.7779075
939370.498937814,970462.394681774,960903.836707251,6941733.14478734,876620.658297617,633693.702001497,433694.550932466,500335.77638063,474268.88219131,735841.378427234,1605388.95044729,516778.764709235,220866.289764723,1104899.01069971,652202.729222225,554252.442916359,829140.265819014,527876.769097749,939105.859292513,210246.469361618,392335.302653468,575447.625317955,459469.324645655,282277.456110899,3738499.54423759,1164052.68708296,800867.361045401,141068.269541425,1088839.95738894
1241254.84737714,866522.584679504,357645.264931865,7030082.15584278,381341.872464573,534411.515783268,416539.783142483,329987.113061273,810583.811849598,648205.943726148,720379.216159844,299784.525639579,461858.688268767,1039899.01069971,716307.781174325,554252.442916359,661892.716106162,527876.769097749,944605.859292513,269269.255962234,405766.834282259,451447.270933339,259353.898460772,1226285.99634954,3284693.83374014,1746391.07340922,752893.292888493,603831.278274474,914644.316236626
1023288.20338791,1185237.72530143,1959633.27652052,5989653.14471973,892518.347403229,875900.838759824,416539.783142483,532948.372988099,861885.495241906,484841.378427234,1163557.76685513,596507.852416204,63754.128895696,1002886.54329419,716307.781174325,464354.778020091,724942.134969495,597900.492655069,968457.308966259,250375.778987451,405766.834282259,371162.212199009,812393.695950762,220939.22253173,1610234.49261167,1154899.30577537,640867.22701115,741242.083186129,850250.469408839
1587004.59863577,751280.786631536,326767.258753848,5366423.14473664,670285.622190735,785565.443961517,465192.556956296,282104.004503991,945160.9058283,898140.946626214,1450615.42804587,542506.208258126,455593.513422025,277288.054765797,652813.047308098,540443.803638389,348496.222227459,654551.507160374,825468.552161259,4953061.22951771,904320.954561589,482740.675213245,827493.695950762,541139.053153202,3366936.70054986,1742510.24214351,702596.502395496,676011.378914208,760977.281370428
1417934.84375358,1260707.99268435,230600.392965746,16166423.1447366,-6271.82799000898,1253565.95257013,465192.556956296,684404.620881893,925752.232346107,503841.378427234,1204785.00797123,456089.958857936,419638.569214084,664676.610828778,652813.047308098,665326.448768323,508307.05890128,654551.507160374,850754.221000661,237470.1710617,904320.954561589,450929.009710022,837493.695950762,698787.246183445,1374222.16274482,1820233.66551786,818766.242437837,744839.691596988,607252.357505559
1129013.55067073,865545.540327534,-104415.364297651,26003312.1558259,560210.144245644,1397366.91136939,428157.985022238,225010.841875254,911622.297966568,709093.943726148,1177962.73947886,562399.817130354,24490.2600722044,1053841.12843045,692645.872659087,665326.448768323,489962.480072106,529394.515370575,1213396.4765758,265302.137478976,458310.82988968,248708.186495517,842493.695950762,556577.76086485,2185268.65615188,1698603.30016052,923334.266494299,554670.193980782,1046604.0070854
268245.697018147,738571.834448742,389424.264813873,5786733.14478734,1057457.69483459,1235645.73548413,298697.943183108,442923.079876569,1003372.10805869,1111505.51192513,414481.462709583,550924.817130354,804791.059994465,828836.633645211,652813.047308098,618523.673844899,873768.467389954,529394.515370575,866407.09822091,227231.719859811,419561.000232785,485343.618688675,816493.695950762,737918.511019991,2298235.70027006,1690655.98321244,919159.823423831,129502.969976729,1024051.27598484
751396.626572518,800134.424885301,433725.600996141,6445733.14478734,1461407.9502817,620693.702001497,500798.4951495,296504.77471748,805820.544888932,892882.98181681,371355.665428179,605951.198383089,455593.513422025,614003.217738797,652813.047308098,618523.673844899,504681.778313125,550664.561247799,873177.5150955,142890.369024578,309097.261995756,447873.517270841,797393.695950762,770574.29919249,2824949.55551561,2172997.09745537,847870.07212503,394725.297989455,1021253.35882256
1523567.13993359,1069195.87816517,4171431.33040672,5896733.14478734,494378.264005755,791576.232393843,500798.4951495,179001.316065284,817920.544888932,792882.98181681,364480.113869428,496332.47740839,377422.554462694,773932.520216296,692645.872659087,551437.330784113,504681.778313125,550664.561247799,1033166.48836639,79947.9391394553,373453.239570897,2197578.55995435,802493.695950762,487109.346501397,2346311.70215519,1884017.37972379,783819.224731584,771193.777109663,731534.678020556
315244.989789821,1028372.48968064,1836602.24716282,5921733.14478734,1421369.13838652,745567.974024555,230056.995323371,550638.337648316,10180.3145393736,1194505.51192513,1057000.49194809,266349.84902602,422986.509829047,868426.607569626,692645.872659087,452640.343901107,503307.05890128,-15971.6885011462,1100712.45174879,195446.15043226,364536.341372192,739681.857814392,643244.873231585,429057.587894911,1771779.98211675,1742862.18337999,765738.654683831,323865.260520364,1263708.76594163
455565.389228231,1033836.27577431,485985.995659519,5771733.14478734,795370.698352535,695565.443961517,230056.995323371,179746.316065284,23375.2934307344,701205.943726148,1655937.05366461,309663.391971976,516330.435313142,125143.201440669,1139197.17207491,459134.363878543,464962.480072106,-15971.6885011462,863177.5150955,305246.264760321,364536.341372192,603869.592985184,685534.225549034,687406.218094637,2584847.45268162,1096473.01291115,422959.738944109,623971.513449543,1263708.76594163
1125797.20495137,784608.531202921,193974.891761468,5796732.14478734,3640237.08369743,743006.15978144,243139.28085852,468688.942203205,582841.672948473,1096505.51192513,-135670.856046349,471072.28950461,566744.085809397,834485.55503263,1139197.17207491,532294.495056448,464962.480072106,534394.515370575,992271.168661127,335720.263241884,194695.965249755,437023.42189978,711454.243083849,456061.206480201,4231298.20611983,677707.866748854,526693.02481999,1127408.44134296,1217342.82574958
842007.522914393,1065218.8338132,-186968.371727224,6041733.14478734,1675226.9515629,787289.613745573,540475.944367978,247853.341645048,558268.289537391,875065.317400282,393887.511110907,340155.252859199,420879.074840725,817155.3496871,759921.309179394,532294.495056448,497307.05890128,534394.515370575,505086.476321515,220210.52790599,198440.340941305,547973.490171216,585652.154026878,300940.22253173,2215548.92007497,1241016.97996603,599361.140670841,955214.955148764,1010311.13729256
670728.158840436,1235449.65357563,781659.693888049,6036733.14478734,2549639.75758745,858353.639761091,533047.679748583,191197.595184196,647228.16366548,2270879.40906132,892463.269131349,746621.406036944,443569.453942118,817155.3496871,759921.309179394,601001.397636713,499496.678282707,542828.465891563,1020317.01723592,-66452.92998253,698767.830966895,619745.308268135,447027.077354836,342061.105107884,2811198.59469881,1209045.04684431,-62082.9443563481,1011087.18475684,1010311.13729256
